Actor/Criterion,Total_cognitive_score,Avg_outcome_difference,Percentage_treated,Mean_outcome_treated,Mean_outcome_control,Cost_effectiveness,Accuracy,Mean_Regret,Demographic_Parity,Percent_A,Percent_C,Demographic_Parity Normalized,Demographic_Parity Rank,Total_cognitive_score Normalized,Total_cognitive_score Rank,Avg_outcome_difference Normalized,Avg_outcome_difference Rank,Percentage_treated Normalized,Percentage_treated Rank,Mean_outcome_treated Normalized,Mean_outcome_treated Rank,Mean_outcome_control Normalized,Mean_outcome_control Rank,Accuracy Normalized,Accuracy Rank,Mean_Regret Normalized,Mean_Regret Rank,Cost_effectiveness Normalized,Cost_effectiveness Rank,Weighted Normalized-Sum,Final Rank,config_id,best_criterion,weight_Demographic_Parity,weight_Total_cognitive_score,weight_Avg_outcome_difference,weight_Percentage_treated,weight_Mean_outcome_treated,weight_Mean_outcome_control,weight_Accuracy,weight_Mean_Regret,weight_Cost_effectiveness
Compromise Programming,918.8999999046326,2.224285723822458,0.9333333333333332,6.274285714285715,4.049999990463257,0.0435587301816889,0.9333333333333332,0.1693333339691162,0.072463768115942,0.9333333333333332,0.0666666666666666,0.7777777777777778,7.0,0.9379428290129235,3.0,0.419515677189941,3.0,0.9065420560747661,3.0,0.401840649397663,8.0,0.6532258049134285,2.0,0.9333333333333332,3.0,0.9379428290129231,3.0,0.4018406493976562,8.0,0.6042893048479995,5,463,Nash Social Welfare,0.10389497461790836,0.02799812756914785,0.02823419112951572,0.03196024045282108,0.25680446528005624,0.0632702094243373,0.05305281759883629,0.16349313410458768,0.2712918398227896
Maximin,788.1999999284743,3.4336507952402493,0.7,6.284761904761903,2.851111109521654,0.043675132298091,0.7,1.040666667143504,-0.217391304347826,0.7,0.3,0.3333333333333335,8.0,0.6186171512145723,8.0,0.10390089038742946,6.0,0.5794392523364484,8.0,0.5064888061630631,6.0,0.4598566305680087,5.0,0.7,8.0,0.6186171512145725,8.0,0.5064888061630676,6.0,0.508251077166321,6,463,Nash Social Welfare,0.10389497461790836,0.02799812756914785,0.02823419112951572,0.03196024045282108,0.25680446528005624,0.0632702094243373,0.05305281759883629,0.16349313410458768,0.2712918398227896
Healthcare_Provider,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.47598923336342663,7,463,Nash Social Welfare,0.10389497461790836,0.02799812756914785,0.02823419112951572,0.03196024045282108,0.25680446528005624,0.0632702094243373,0.05305281759883629,0.16349313410458768,0.2712918398227896
Kalai-Smorodinsky,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.47598923336342663,8,463,Nash Social Welfare,0.10389497461790836,0.02799812756914785,0.02823419112951572,0.03196024045282108,0.25680446528005624,0.0632702094243373,0.05305281759883629,0.16349313410458768,0.2712918398227896
Parent,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.40677944254789516,9,463,Nash Social Welfare,0.10389497461790836,0.02799812756914785,0.02823419112951572,0.03196024045282108,0.25680446528005624,0.0632702094243373,0.05305281759883629,0.16349313410458768,0.2712918398227896
Nash Bargaining,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.40677944254789516,10,463,Nash Social Welfare,0.10389497461790836,0.02799812756914785,0.02823419112951572,0.03196024045282108,0.25680446528005624,0.0632702094243373,0.05305281759883629,0.16349313410458768,0.2712918398227896
Outcome_Maxim,944.3,0.0,1.0,6.295333333333333,0.0,0.0437925926155514,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6120883098081804,5.0,0.0,10.0,1.0,1.0,1.0,1.0,0.6120883098082475,5.0,0.871935875609402,1,464,Outcome_Maxim,0.05685914749777371,0.04653780567534551,0.05192078058234864,0.24419051563029415,0.14172602870634807,0.018565432114171228,0.25786051068230886,0.04178843633073291,0.140551342780677
Policy_Maker,942.6,0.0845637583892617,0.9933333333333332,6.284563758389262,6.2,0.0436729306717284,0.9933333333333332,0.0113333333333333,0.0072463768115942,0.9933333333333332,0.0066666666666666,0.9777777777777777,4.0,0.9958465673117353,2.0,0.9779309216000784,2.0,0.9906542056074764,2.0,0.5045094938630635,7.0,1.0,1.0,0.9933333333333332,2.0,0.995846567311735,2.0,0.5045094938631397,7.0,0.8533567804189017,2,464,Outcome_Maxim,0.05685914749777371,0.04653780567534551,0.05192078058234864,0.24419051563029415,0.14172602870634807,0.018565432114171228,0.25786051068230886,0.04178843633073291,0.140551342780677
Nash Social Welfare,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.7378875026286723,3,464,Outcome_Maxim,0.05685914749777371,0.04653780567534551,0.05192078058234864,0.24419051563029415,0.14172602870634807,0.018565432114171228,0.25786051068230886,0.04178843633073291,0.140551342780677
Proportional Fairness,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.7378875026286723,4,464,Outcome_Maxim,0.05685914749777371,0.04653780567534551,0.05192078058234864,0.24419051563029415,0.14172602870634807,0.018565432114171228,0.25786051068230886,0.04178843633073291,0.140551342780677
Compromise Programming,918.8999999046326,2.224285723822458,0.9333333333333332,6.274285714285715,4.049999990463257,0.0435587301816889,0.9333333333333332,0.1693333339691162,0.072463768115942,0.9333333333333332,0.0666666666666666,0.7777777777777778,7.0,0.9379428290129235,3.0,0.419515677189941,3.0,0.9065420560747661,3.0,0.401840649397663,8.0,0.6532258049134285,2.0,0.9333333333333332,3.0,0.9379428290129231,3.0,0.4018406493976562,8.0,0.7364470518052075,5,464,Outcome_Maxim,0.05685914749777371,0.04653780567534551,0.05192078058234864,0.24419051563029415,0.14172602870634807,0.018565432114171228,0.25786051068230886,0.04178843633073291,0.140551342780677
Parent,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.6241291797097492,6,464,Outcome_Maxim,0.05685914749777371,0.04653780567534551,0.05192078058234864,0.24419051563029415,0.14172602870634807,0.018565432114171228,0.25786051068230886,0.04178843633073291,0.140551342780677
Nash Bargaining,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.6241291797097492,7,464,Outcome_Maxim,0.05685914749777371,0.04653780567534551,0.05192078058234864,0.24419051563029415,0.14172602870634807,0.018565432114171228,0.25786051068230886,0.04178843633073291,0.140551342780677
Maximin,788.1999999284743,3.4336507952402493,0.7,6.284761904761903,2.851111109521654,0.043675132298091,0.7,1.040666667143504,-0.217391304347826,0.7,0.3,0.3333333333333335,8.0,0.6186171512145723,8.0,0.10390089038742946,6.0,0.5794392523364484,8.0,0.5064888061630631,6.0,0.4598566305680087,5.0,0.7,8.0,0.6186171512145725,8.0,0.5064888061630676,6.0,0.5524914859357889,8,464,Outcome_Maxim,0.05685914749777371,0.04653780567534551,0.05192078058234864,0.24419051563029415,0.14172602870634807,0.018565432114171228,0.25786051068230886,0.04178843633073291,0.140551342780677
Healthcare_Provider,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.3152626360183385,9,464,Outcome_Maxim,0.05685914749777371,0.04653780567534551,0.05192078058234864,0.24419051563029415,0.14172602870634807,0.018565432114171228,0.25786051068230886,0.04178843633073291,0.140551342780677
Kalai-Smorodinsky,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.3152626360183385,10,464,Outcome_Maxim,0.05685914749777371,0.04653780567534551,0.05192078058234864,0.24419051563029415,0.14172602870634807,0.018565432114171228,0.25786051068230886,0.04178843633073291,0.140551342780677
Policy_Maker,942.6,0.0845637583892617,0.9933333333333332,6.284563758389262,6.2,0.0436729306717284,0.9933333333333332,0.0113333333333333,0.0072463768115942,0.9933333333333332,0.0066666666666666,0.9777777777777777,4.0,0.9958465673117353,2.0,0.9779309216000784,2.0,0.9906542056074764,2.0,0.5045094938630635,7.0,1.0,1.0,0.9933333333333332,2.0,0.995846567311735,2.0,0.5045094938631397,7.0,0.9059322086480064,1,465,Policy_Maker,0.06273166331849732,0.043546706078728466,0.26413947173936225,0.06122175332154225,0.10193637284975779,0.3002413351160045,0.03424514049108147,0.061096971970535346,0.07084058511449051
Outcome_Maxim,944.3,0.0,1.0,6.295333333333333,0.0,0.0437925926155514,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6120883098081804,5.0,0.0,10.0,1.0,1.0,1.0,1.0,0.6120883098082475,5.0,0.6327364630938878,2,465,Policy_Maker,0.06273166331849732,0.043546706078728466,0.26413947173936225,0.06122175332154225,0.10193637284975779,0.3002413351160045,0.03424514049108147,0.061096971970535346,0.07084058511449051
Compromise Programming,918.8999999046326,2.224285723822458,0.9333333333333332,6.274285714285715,4.049999990463257,0.0435587301816889,0.9333333333333332,0.1693333339691162,0.072463768115942,0.9333333333333332,0.0666666666666666,0.7777777777777778,7.0,0.9379428290129235,3.0,0.419515677189941,3.0,0.9065420560747661,3.0,0.401840649397663,8.0,0.6532258049134285,2.0,0.9333333333333332,3.0,0.9379428290129231,3.0,0.4018406493976562,8.0,0.6107681485257032,3,465,Policy_Maker,0.06273166331849732,0.043546706078728466,0.26413947173936225,0.06122175332154225,0.10193637284975779,0.3002413351160045,0.03424514049108147,0.061096971970535346,0.07084058511449051
Parent,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.5451696381963762,4,465,Policy_Maker,0.06273166331849732,0.043546706078728466,0.26413947173936225,0.06122175332154225,0.10193637284975779,0.3002413351160045,0.03424514049108147,0.061096971970535346,0.07084058511449051
Nash Bargaining,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.5451696381963762,5,465,Policy_Maker,0.06273166331849732,0.043546706078728466,0.26413947173936225,0.06122175332154225,0.10193637284975779,0.3002413351160045,0.03424514049108147,0.061096971970535346,0.07084058511449051
Nash Social Welfare,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.44935693851417574,6,465,Policy_Maker,0.06273166331849732,0.043546706078728466,0.26413947173936225,0.06122175332154225,0.10193637284975779,0.3002413351160045,0.03424514049108147,0.061096971970535346,0.07084058511449051
Proportional Fairness,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.44935693851417574,7,465,Policy_Maker,0.06273166331849732,0.043546706078728466,0.26413947173936225,0.06122175332154225,0.10193637284975779,0.3002413351160045,0.03424514049108147,0.061096971970535346,0.07084058511449051
Maximin,788.1999999284743,3.4336507952402493,0.7,6.284761904761903,2.851111109521654,0.043675132298091,0.7,1.040666667143504,-0.217391304347826,0.7,0.3,0.3333333333333335,8.0,0.6186171512145723,8.0,0.10390089038742946,6.0,0.5794392523364484,8.0,0.5064888061630631,6.0,0.4598566305680087,5.0,0.7,8.0,0.6186171512145725,8.0,0.5064888061630676,6.0,0.39811270395773685,8,465,Policy_Maker,0.06273166331849732,0.043546706078728466,0.26413947173936225,0.06122175332154225,0.10193637284975779,0.3002413351160045,0.03424514049108147,0.061096971970535346,0.07084058511449051
Healthcare_Provider,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.2961255548213004,9,465,Policy_Maker,0.06273166331849732,0.043546706078728466,0.26413947173936225,0.06122175332154225,0.10193637284975779,0.3002413351160045,0.03424514049108147,0.061096971970535346,0.07084058511449051
Kalai-Smorodinsky,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.2961255548213004,10,465,Policy_Maker,0.06273166331849732,0.043546706078728466,0.26413947173936225,0.06122175332154225,0.10193637284975779,0.3002413351160045,0.03424514049108147,0.061096971970535346,0.07084058511449051
Policy_Maker,942.6,0.0845637583892617,0.9933333333333332,6.284563758389262,6.2,0.0436729306717284,0.9933333333333332,0.0113333333333333,0.0072463768115942,0.9933333333333332,0.0066666666666666,0.9777777777777777,4.0,0.9958465673117353,2.0,0.9779309216000784,2.0,0.9906542056074764,2.0,0.5045094938630635,7.0,1.0,1.0,0.9933333333333332,2.0,0.995846567311735,2.0,0.5045094938631397,7.0,0.9247539740811294,1,466,Policy_Maker,0.17286431798801868,0.10964026423514504,0.08533271468031518,0.20822163311310193,0.08419362002779984,0.07381424894441052,0.07516843563313123,0.14169578073071665,0.04906898464736092
Outcome_Maxim,944.3,0.0,1.0,6.295333333333333,0.0,0.0437925926155514,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6120883098081804,5.0,0.0,10.0,1.0,1.0,1.0,1.0,0.6120883098082475,5.0,0.874491628836687,2,466,Policy_Maker,0.17286431798801868,0.10964026423514504,0.08533271468031518,0.20822163311310193,0.08419362002779984,0.07381424894441052,0.07516843563313123,0.14169578073071665,0.04906898464736092
Compromise Programming,918.8999999046326,2.224285723822458,0.9333333333333332,6.274285714285715,4.049999990463257,0.0435587301816889,0.9333333333333332,0.1693333339691162,0.072463768115942,0.9333333333333332,0.0666666666666666,0.7777777777777778,7.0,0.9379428290129235,3.0,0.419515677189941,3.0,0.9065420560747661,3.0,0.401840649397663,8.0,0.6532258049134285,2.0,0.9333333333333332,3.0,0.9379428290129231,3.0,0.4018406493976562,8.0,0.7666738555119631,3,466,Policy_Maker,0.17286431798801868,0.10964026423514504,0.08533271468031518,0.20822163311310193,0.08419362002779984,0.07381424894441052,0.07516843563313123,0.14169578073071665,0.04906898464736092
Parent,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.7367084912913562,4,466,Policy_Maker,0.17286431798801868,0.10964026423514504,0.08533271468031518,0.20822163311310193,0.08419362002779984,0.07381424894441052,0.07516843563313123,0.14169578073071665,0.04906898464736092
Nash Bargaining,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.7367084912913562,5,466,Policy_Maker,0.17286431798801868,0.10964026423514504,0.08533271468031518,0.20822163311310193,0.08419362002779984,0.07381424894441052,0.07516843563313123,0.14169578073071665,0.04906898464736092
Nash Social Welfare,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.5603858327365192,6,466,Policy_Maker,0.17286431798801868,0.10964026423514504,0.08533271468031518,0.20822163311310193,0.08419362002779984,0.07381424894441052,0.07516843563313123,0.14169578073071665,0.04906898464736092
Proportional Fairness,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.5603858327365192,7,466,Policy_Maker,0.17286431798801868,0.10964026423514504,0.08533271468031518,0.20822163311310193,0.08419362002779984,0.07381424894441052,0.07516843563313123,0.14169578073071665,0.04906898464736092
Maximin,788.1999999284743,3.4336507952402493,0.7,6.284761904761903,2.851111109521654,0.043675132298091,0.7,1.040666667143504,-0.217391304347826,0.7,0.3,0.3333333333333335,8.0,0.6186171512145723,8.0,0.10390089038742946,6.0,0.5794392523364484,8.0,0.5064888061630631,6.0,0.4598566305680087,5.0,0.7,8.0,0.6186171512145725,8.0,0.5064888061630676,6.0,0.4966780542082292,8,466,Policy_Maker,0.17286431798801868,0.10964026423514504,0.08533271468031518,0.20822163311310193,0.08419362002779984,0.07381424894441052,0.07516843563313123,0.14169578073071665,0.04906898464736092
Healthcare_Provider,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.28468875316793013,9,466,Policy_Maker,0.17286431798801868,0.10964026423514504,0.08533271468031518,0.20822163311310193,0.08419362002779984,0.07381424894441052,0.07516843563313123,0.14169578073071665,0.04906898464736092
Kalai-Smorodinsky,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.28468875316793013,10,466,Policy_Maker,0.17286431798801868,0.10964026423514504,0.08533271468031518,0.20822163311310193,0.08419362002779984,0.07381424894441052,0.07516843563313123,0.14169578073071665,0.04906898464736092
Policy_Maker,942.6,0.0845637583892617,0.9933333333333332,6.284563758389262,6.2,0.0436729306717284,0.9933333333333332,0.0113333333333333,0.0072463768115942,0.9933333333333332,0.0066666666666666,0.9777777777777777,4.0,0.9958465673117353,2.0,0.9779309216000784,2.0,0.9906542056074764,2.0,0.5045094938630635,7.0,1.0,1.0,0.9933333333333332,2.0,0.995846567311735,2.0,0.5045094938631397,7.0,0.8625162453716941,1,467,Policy_Maker,0.030530545312739504,0.04296266209811052,0.043249671202149564,0.17673702372761924,0.0648346983752619,0.07503270294599919,0.28538396709996294,0.08013418315325738,0.20113454608489978
Outcome_Maxim,944.3,0.0,1.0,6.295333333333333,0.0,0.0437925926155514,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6120883098081804,5.0,0.0,10.0,1.0,1.0,1.0,1.0,0.6120883098082475,5.0,0.8217947178964318,2,467,Policy_Maker,0.030530545312739504,0.04296266209811052,0.043249671202149564,0.17673702372761924,0.0648346983752619,0.07503270294599919,0.28538396709996294,0.08013418315325738,0.20113454608489978
Nash Social Welfare,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.7438888189077019,3,467,Policy_Maker,0.030530545312739504,0.04296266209811052,0.043249671202149564,0.17673702372761924,0.0648346983752619,0.07503270294599919,0.28538396709996294,0.08013418315325738,0.20113454608489978
Proportional Fairness,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.7438888189077019,4,467,Policy_Maker,0.030530545312739504,0.04296266209811052,0.043249671202149564,0.17673702372761924,0.0648346983752619,0.07503270294599919,0.28538396709996294,0.08013418315325738,0.20113454608489978
Compromise Programming,918.8999999046326,2.224285723822458,0.9333333333333332,6.274285714285715,4.049999990463257,0.0435587301816889,0.9333333333333332,0.1693333339691162,0.072463768115942,0.9333333333333332,0.0666666666666666,0.7777777777777778,7.0,0.9379428290129235,3.0,0.419515677189941,3.0,0.9065420560747661,3.0,0.401840649397663,8.0,0.6532258049134285,2.0,0.9333333333333332,3.0,0.9379428290129231,3.0,0.4018406493976562,8.0,0.739816163926208,5,467,Policy_Maker,0.030530545312739504,0.04296266209811052,0.043249671202149564,0.17673702372761924,0.0648346983752619,0.07503270294599919,0.28538396709996294,0.08013418315325738,0.20113454608489978
Parent,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.6279223132106407,6,467,Policy_Maker,0.030530545312739504,0.04296266209811052,0.043249671202149564,0.17673702372761924,0.0648346983752619,0.07503270294599919,0.28538396709996294,0.08013418315325738,0.20113454608489978
Nash Bargaining,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.6279223132106407,7,467,Policy_Maker,0.030530545312739504,0.04296266209811052,0.043249671202149564,0.17673702372761924,0.0648346983752619,0.07503270294599919,0.28538396709996294,0.08013418315325738,0.20113454608489978
Maximin,788.1999999284743,3.4336507952402493,0.7,6.284761904761903,2.851111109521654,0.043675132298091,0.7,1.040666667143504,-0.217391304347826,0.7,0.3,0.3333333333333335,8.0,0.6186171512145723,8.0,0.10390089038742946,6.0,0.5794392523364484,8.0,0.5064888061630631,6.0,0.4598566305680087,5.0,0.7,8.0,0.6186171512145725,8.0,0.5064888061630676,6.0,0.5622122244381015,8,467,Policy_Maker,0.030530545312739504,0.04296266209811052,0.043249671202149564,0.17673702372761924,0.0648346983752619,0.07503270294599919,0.28538396709996294,0.08013418315325738,0.20113454608489978
Healthcare_Provider,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.3126570778275355,9,467,Policy_Maker,0.030530545312739504,0.04296266209811052,0.043249671202149564,0.17673702372761924,0.0648346983752619,0.07503270294599919,0.28538396709996294,0.08013418315325738,0.20113454608489978
Kalai-Smorodinsky,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.3126570778275355,10,467,Policy_Maker,0.030530545312739504,0.04296266209811052,0.043249671202149564,0.17673702372761924,0.0648346983752619,0.07503270294599919,0.28538396709996294,0.08013418315325738,0.20113454608489978
