config_id,Actor/Criterion,weighted_sum_mean,weighted_sum_sem,n_seeds,rank_within_config,is_consensus_winner,consensus_winner_stability,weight_Demographic_Parity,weight_Total_cognitive_score,weight_Avg_outcome_difference,weight_Percentage_treated,weight_Mean_outcome_treated,weight_Mean_outcome_control,weight_Accuracy,weight_Mean_Regret,weight_Cost_effectiveness
20,Policy_Maker,0.8574864995426964,0.07583637758643495,3,1,True,0.3333333333333333,0.583333,0.0,0.333333,0.0,0.0,0.0,0.083333,0.0,0.0
20,Nash Bargaining,0.6781682288071192,0.09650029354888533,3,2,False,,0.583333,0.0,0.333333,0.0,0.0,0.0,0.083333,0.0,0.0
20,Parent,0.66072682624525,0.08074888126563869,3,3,False,,0.583333,0.0,0.333333,0.0,0.0,0.0,0.083333,0.0,0.0
20,Compromise Programming,0.5771094486019779,0.11695212383348028,3,4,False,,0.583333,0.0,0.333333,0.0,0.0,0.0,0.083333,0.0,0.0
20,Kalai-Smorodinsky,0.5301025362880316,0.24785495991716477,3,5,False,,0.583333,0.0,0.333333,0.0,0.0,0.0,0.083333,0.0,0.0
20,Nash Social Welfare,0.3712833261957496,0.17243767782942485,3,6,False,,0.583333,0.0,0.333333,0.0,0.0,0.0,0.083333,0.0,0.0
20,Proportional Fairness,0.3712833261957496,0.17243767782942485,3,7,False,,0.583333,0.0,0.333333,0.0,0.0,0.0,0.083333,0.0,0.0
20,Maximin,0.2490796199165833,0.07221123454036835,3,8,False,,0.583333,0.0,0.333333,0.0,0.0,0.0,0.083333,0.0,0.0
20,Healthcare_Provider,0.2167901234567903,0.15168887419882834,3,9,False,,0.583333,0.0,0.333333,0.0,0.0,0.0,0.083333,0.0,0.0
21,Policy_Maker,0.8662752448798053,0.06964567584616803,3,1,True,0.3333333333333333,0.666667,0.0,0.25,0.0,0.0,0.0,0.083333,0.0,0.0
21,Nash Bargaining,0.7097571055378772,0.11764816213536451,3,2,False,,0.666667,0.0,0.25,0.0,0.0,0.0,0.083333,0.0,0.0
21,Parent,0.6901035845544666,0.09710511198210278,3,3,False,,0.666667,0.0,0.25,0.0,0.0,0.0,0.083333,0.0,0.0
21,Compromise Programming,0.5762778444230432,0.13269117168338884,3,4,False,,0.666667,0.0,0.25,0.0,0.0,0.0,0.083333,0.0,0.0
21,Kalai-Smorodinsky,0.5560166552286498,0.24350484012569587,3,5,False,,0.666667,0.0,0.25,0.0,0.0,0.0,0.083333,0.0,0.0
21,Nash Social Welfare,0.3839026830420216,0.18709741410643685,3,6,False,,0.666667,0.0,0.25,0.0,0.0,0.0,0.083333,0.0,0.0
21,Proportional Fairness,0.3839026830420216,0.18709741410643685,3,7,False,,0.666667,0.0,0.25,0.0,0.0,0.0,0.083333,0.0,0.0
21,Maximin,0.26108059669785894,0.08410175622567742,3,8,False,,0.666667,0.0,0.25,0.0,0.0,0.0,0.083333,0.0,0.0
21,Healthcare_Provider,0.24421516754850103,0.17343473905576132,3,9,False,,0.666667,0.0,0.25,0.0,0.0,0.0,0.083333,0.0,0.0
22,Policy_Maker,0.8750639902169143,0.06347055917099277,3,1,True,0.3333333333333333,0.75,0.0,0.166667,0.0,0.0,0.0,0.083333,0.0,0.0
22,Nash Bargaining,0.7413459822686352,0.1389462533095658,3,2,False,,0.75,0.0,0.166667,0.0,0.0,0.0,0.083333,0.0,0.0
22,Parent,0.7194803428636831,0.1137508966002617,3,3,False,,0.75,0.0,0.166667,0.0,0.0,0.0,0.083333,0.0,0.0
22,Kalai-Smorodinsky,0.5819307741692682,0.24122674898333216,3,4,False,,0.75,0.0,0.166667,0.0,0.0,0.0,0.083333,0.0,0.0
22,Compromise Programming,0.5754462402441087,0.14902409933957517,3,5,False,,0.75,0.0,0.166667,0.0,0.0,0.0,0.083333,0.0,0.0
22,Nash Social Welfare,0.3965220398882936,0.20232255702774857,3,6,False,,0.75,0.0,0.166667,0.0,0.0,0.0,0.083333,0.0,0.0
22,Proportional Fairness,0.3965220398882936,0.20232255702774857,3,7,False,,0.75,0.0,0.166667,0.0,0.0,0.0,0.083333,0.0,0.0
22,Maximin,0.2730815734791347,0.09599384502599739,3,8,False,,0.75,0.0,0.166667,0.0,0.0,0.0,0.083333,0.0,0.0
22,Healthcare_Provider,0.27164021164021185,0.19518061878910314,3,9,False,,0.75,0.0,0.166667,0.0,0.0,0.0,0.083333,0.0,0.0
23,Policy_Maker,0.8838527355540234,0.0573160650922521,3,1,True,0.3333333333333333,0.833333,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0
23,Nash Bargaining,0.7729348589993933,0.16033471370801783,3,2,False,,0.833333,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0
23,Parent,0.7488571011728996,0.13057554494840254,3,3,False,,0.833333,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0
23,Kalai-Smorodinsky,0.6078448931098864,0.24107943283660654,3,4,False,,0.833333,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0
23,Compromise Programming,0.5746146360651742,0.16577546468927387,3,5,False,,0.833333,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0
23,Nash Social Welfare,0.4091413967345656,0.21799467169175865,3,6,False,,0.833333,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0
23,Proportional Fairness,0.4091413967345656,0.21799467169175865,3,7,False,,0.833333,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0
23,Healthcare_Provider,0.2990652557319226,0.21692650892498017,3,8,False,,0.833333,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0
23,Maximin,0.28508255026041035,0.10788698272609108,3,9,False,,0.833333,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0
24,Policy_Maker,0.8926414808911322,0.051189632471935774,3,1,True,0.0,0.916667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0
24,Nash Bargaining,0.8045237357301515,0.18178164755284582,3,2,False,,0.916667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0
24,Parent,0.7782338594821162,0.14751787063499566,3,3,False,,0.916667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0
24,Kalai-Smorodinsky,0.6337590120505047,0.24306676593046955,3,4,False,,0.916667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0
24,Compromise Programming,0.5737830318862396,0.18283028898306192,3,5,False,,0.916667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0
24,Nash Social Welfare,0.4217607535808376,0.23402397692665755,3,6,False,,0.916667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0
24,Proportional Fairness,0.4217607535808376,0.23402397692665755,3,7,False,,0.916667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0
24,Healthcare_Provider,0.32649029982363337,0.23867240662000894,3,8,False,,0.916667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0
24,Maximin,0.297083527041686,0.11978085688805738,3,9,False,,0.916667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0
25,Policy_Maker,0.8124936908733743,0.10875797933167772,3,1,True,0.3333333333333333,0.0,0.0,0.833333,0.0,0.0,0.0,0.166667,0.0,0.0
25,Compromise Programming,0.6153915253222905,0.06422023766647636,3,2,False,,0.0,0.0,0.833333,0.0,0.0,0.0,0.166667,0.0,0.0
25,Nash Bargaining,0.4963045278006379,0.05621064849267823,3,3,False,,0.0,0.0,0.833333,0.0,0.0,0.0,0.166667,0.0,0.0
25,Parent,0.49533390532592003,0.049642140158276435,3,4,False,,0.0,0.0,0.833333,0.0,0.0,0.0,0.166667,0.0,0.0
25,Kalai-Smorodinsky,0.36407407407407405,0.3157409036602165,3,5,False,,0.0,0.0,0.833333,0.0,0.0,0.0,0.166667,0.0,0.0
25,Nash Social Welfare,0.333386914590567,0.0985257248349756,3,6,False,,0.0,0.0,0.833333,0.0,0.0,0.0,0.166667,0.0,0.0
25,Proportional Fairness,0.333386914590567,0.0985257248349756,3,7,False,,0.0,0.0,0.833333,0.0,0.0,0.0,0.166667,0.0,0.0
25,Maximin,0.21451061030594765,0.013342757972928937,3,8,False,,0.0,0.0,0.833333,0.0,0.0,0.0,0.166667,0.0,0.0
25,Healthcare_Provider,0.04962962962962963,0.001335389361282956,3,9,False,,0.0,0.0,0.833333,0.0,0.0,0.0,0.166667,0.0,0.0
26,Policy_Maker,0.821282436210483,0.10252423559062224,3,1,True,0.6666666666666666,0.083333,0.0,0.75,0.0,0.0,0.0,0.166667,0.0,0.0
26,Compromise Programming,0.614559921143356,0.058566135727923456,3,2,False,,0.083333,0.0,0.75,0.0,0.0,0.0,0.166667,0.0,0.0
26,Nash Bargaining,0.527893404531396,0.03721488365742157,3,3,False,,0.083333,0.0,0.75,0.0,0.0,0.0,0.166667,0.0,0.0
26,Parent,0.5247106636351365,0.036489822423364474,3,4,False,,0.083333,0.0,0.75,0.0,0.0,0.0,0.166667,0.0,0.0
26,Kalai-Smorodinsky,0.3899881930146923,0.3009730418428176,3,5,False,,0.083333,0.0,0.75,0.0,0.0,0.0,0.166667,0.0,0.0
26,Nash Social Welfare,0.346006271436839,0.10159945567699387,3,6,False,,0.083333,0.0,0.75,0.0,0.0,0.0,0.166667,0.0,0.0
26,Proportional Fairness,0.346006271436839,0.10159945567699387,3,7,False,,0.083333,0.0,0.75,0.0,0.0,0.0,0.166667,0.0,0.0
26,Maximin,0.22651158708722333,0.00220062821293825,3,8,False,,0.083333,0.0,0.75,0.0,0.0,0.0,0.166667,0.0,0.0
26,Healthcare_Provider,0.07705467372134041,0.020695189274231522,3,9,False,,0.083333,0.0,0.75,0.0,0.0,0.0,0.166667,0.0,0.0
27,Policy_Maker,0.8300711815475923,0.09629520973207854,3,1,True,0.6666666666666666,0.166667,0.0,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0
27,Compromise Programming,0.6137283169644215,0.0583766472998965,3,2,False,,0.166667,0.0,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0
27,Nash Bargaining,0.559482281262154,0.023376184107600534,3,3,False,,0.166667,0.0,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0
27,Parent,0.5540874219443531,0.028275695542029577,3,4,False,,0.166667,0.0,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0
27,Kalai-Smorodinsky,0.4159023119553107,0.28724629995770573,3,5,False,,0.166667,0.0,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0
27,Nash Social Welfare,0.358625628283111,0.10768410012757497,3,6,False,,0.166667,0.0,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0
27,Proportional Fairness,0.358625628283111,0.10768410012757497,3,7,False,,0.166667,0.0,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0
27,Maximin,0.23851256386849903,0.010711032395233562,3,8,False,,0.166667,0.0,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0
27,Healthcare_Provider,0.1044797178130512,0.04243311840262765,3,9,False,,0.166667,0.0,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0
28,Policy_Maker,0.8388599268847011,0.09007188057335302,3,1,True,0.6666666666666666,0.25,0.0,0.583333,0.0,0.0,0.0,0.166667,0.0,0.0
28,Compromise Programming,0.612896712785487,0.06370055740386896,3,2,False,,0.25,0.0,0.583333,0.0,0.0,0.0,0.166667,0.0,0.0
28,Nash Bargaining,0.591071157992912,0.025379760782136204,3,3,False,,0.25,0.0,0.583333,0.0,0.0,0.0,0.166667,0.0,0.0
28,Parent,0.5834641802535696,0.029468042574704527,3,4,False,,0.25,0.0,0.583333,0.0,0.0,0.0,0.166667,0.0,0.0
28,Kalai-Smorodinsky,0.4418164308959289,0.27471678691698387,3,5,False,,0.25,0.0,0.583333,0.0,0.0,0.0,0.166667,0.0,0.0
28,Nash Social Welfare,0.37124498512938287,0.11630806736219877,3,6,False,,0.25,0.0,0.583333,0.0,0.0,0.0,0.166667,0.0,0.0
28,Proportional Fairness,0.37124498512938287,0.11630806736219877,3,7,False,,0.25,0.0,0.583333,0.0,0.0,0.0,0.166667,0.0,0.0
28,Maximin,0.25051354064977466,0.022531745197490752,3,8,False,,0.25,0.0,0.583333,0.0,0.0,0.0,0.166667,0.0,0.0
28,Healthcare_Provider,0.13190476190476197,0.06417646998372284,3,9,False,,0.25,0.0,0.583333,0.0,0.0,0.0,0.166667,0.0,0.0
29,Policy_Maker,0.8476486722218102,0.08385551646413934,3,1,True,0.6666666666666666,0.333333,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0
29,Nash Bargaining,0.6226600347236702,0.0409634762613416,3,2,False,,0.333333,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0
29,Parent,0.6128409385627863,0.039218093590660606,3,3,False,,0.333333,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0
29,Compromise Programming,0.6120651086065525,0.07334695934299407,3,4,False,,0.333333,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0
29,Kalai-Smorodinsky,0.4677305498365473,0.2635553081232027,3,5,False,,0.333333,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0
29,Nash Social Welfare,0.38386434197565494,0.12695492402263875,3,6,False,,0.333333,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0
29,Proportional Fairness,0.38386434197565494,0.12695492402263875,3,7,False,,0.333333,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0
29,Maximin,0.2625145174310504,0.034404981391512116,3,8,False,,0.333333,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0
29,Healthcare_Provider,0.15932980599647276,0.0859211274698898,3,9,False,,0.333333,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0
30,Policy_Maker,0.856437417558919,0.077647790256301,3,1,True,0.6666666666666666,0.416667,0.0,0.416667,0.0,0.0,0.0,0.166667,0.0,0.0
30,Nash Bargaining,0.6542489114544282,0.06039924149852838,3,2,False,,0.416667,0.0,0.416667,0.0,0.0,0.0,0.166667,0.0,0.0
30,Parent,0.6422176968720028,0.05299617866874181,3,3,False,,0.416667,0.0,0.416667,0.0,0.0,0.0,0.166667,0.0,0.0
30,Compromise Programming,0.6112335044276179,0.08587129464421836,3,4,False,,0.416667,0.0,0.416667,0.0,0.0,0.0,0.166667,0.0,0.0
30,Kalai-Smorodinsky,0.49364466877716556,0.2539423145463682,3,5,False,,0.416667,0.0,0.416667,0.0,0.0,0.0,0.166667,0.0,0.0
30,Nash Social Welfare,0.3964836988219269,0.1391611440757736,3,6,False,,0.416667,0.0,0.416667,0.0,0.0,0.0,0.166667,0.0,0.0
30,Proportional Fairness,0.3964836988219269,0.1391611440757736,3,7,False,,0.416667,0.0,0.416667,0.0,0.0,0.0,0.166667,0.0,0.0
30,Maximin,0.274515494212326,0.04629034266117161,3,8,False,,0.416667,0.0,0.416667,0.0,0.0,0.0,0.166667,0.0,0.0
30,Healthcare_Provider,0.18675485008818357,0.10766629962874891,3,9,False,,0.416667,0.0,0.416667,0.0,0.0,0.0,0.166667,0.0,0.0
31,Policy_Maker,0.865226162896028,0.07145095339236057,3,1,True,0.3333333333333333,0.5,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0
31,Nash Bargaining,0.6858377881851863,0.08095874391262885,3,2,False,,0.5,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0
31,Parent,0.6715944551812193,0.06841033400733226,3,3,False,,0.5,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0
31,Compromise Programming,0.6104019002486835,0.10020014675936179,3,4,False,,0.5,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0
31,Kalai-Smorodinsky,0.5195587877177839,0.24605936081714586,3,5,False,,0.5,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0
31,Nash Social Welfare,0.4091030556681989,0.15255287737103643,3,6,False,,0.5,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0
31,Proportional Fairness,0.4091030556681989,0.15255287737103643,3,7,False,,0.5,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0
31,Maximin,0.28651647099360184,0.05818039858113571,3,8,False,,0.5,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0
31,Healthcare_Provider,0.21417989417989436,0.12941172701777506,3,9,False,,0.5,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0
32,Policy_Maker,0.8740149082331369,0.06526810759045991,3,1,True,0.3333333333333333,0.583333,0.0,0.25,0.0,0.0,0.0,0.166667,0.0,0.0
32,Nash Bargaining,0.7174266649159443,0.10196448359283095,3,2,False,,0.583333,0.0,0.25,0.0,0.0,0.0,0.166667,0.0,0.0
32,Parent,0.7009712134904359,0.08457065331072293,3,3,False,,0.583333,0.0,0.25,0.0,0.0,0.0,0.166667,0.0,0.0
32,Compromise Programming,0.6095702960697489,0.11566480426228729,3,4,False,,0.583333,0.0,0.25,0.0,0.0,0.0,0.166667,0.0,0.0
32,Kalai-Smorodinsky,0.545472906658402,0.24007692564185262,3,5,False,,0.583333,0.0,0.25,0.0,0.0,0.0,0.166667,0.0,0.0
32,Nash Social Welfare,0.4217224125144708,0.16684490359224874,3,6,False,,0.583333,0.0,0.25,0.0,0.0,0.0,0.166667,0.0,0.0
32,Proportional Fairness,0.4217224125144708,0.16684490359224874,3,7,False,,0.583333,0.0,0.25,0.0,0.0,0.0,0.166667,0.0,0.0
32,Maximin,0.2985174477748774,0.07007275940523314,3,8,False,,0.583333,0.0,0.25,0.0,0.0,0.0,0.166667,0.0,0.0
32,Healthcare_Provider,0.2416049382716051,0.15115729948508547,3,9,False,,0.583333,0.0,0.25,0.0,0.0,0.0,0.166667,0.0,0.0
33,Policy_Maker,0.882803653570246,0.05910364383838121,3,1,True,0.3333333333333333,0.666667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0
33,Nash Bargaining,0.7490155416467025,0.12318839827241762,3,2,False,,0.666667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0
33,Parent,0.7303479717996524,0.10112002650668354,3,3,False,,0.666667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0
33,Compromise Programming,0.6087386918908143,0.13186626500807913,3,4,False,,0.666667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0
33,Kalai-Smorodinsky,0.5713870255990204,0.23613949829893008,3,5,False,,0.666667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0
33,Nash Social Welfare,0.43434176936074276,0.18182504888505083,3,6,False,,0.666667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0
33,Proportional Fairness,0.43434176936074276,0.18182504888505083,3,7,False,,0.666667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0
33,Maximin,0.31051842455615314,0.08196642189641015,3,8,False,,0.666667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0
33,Healthcare_Provider,0.26902998236331593,0.17290296229229168,3,9,False,,0.666667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0
34,Policy_Maker,0.8915923989073548,0.05296398097084835,3,1,True,0.3333333333333333,0.75,0.0,0.083333,0.0,0.0,0.0,0.166667,0.0,0.0
34,Nash Bargaining,0.7806044183774604,0.14453440725178174,3,2,False,,0.75,0.0,0.083333,0.0,0.0,0.0,0.166667,0.0,0.0
34,Parent,0.7597247301088689,0.11789472794372294,3,3,False,,0.75,0.0,0.083333,0.0,0.0,0.0,0.166667,0.0,0.0
34,Compromise Programming,0.6079070877118796,0.1485636702462644,3,4,False,,0.75,0.0,0.083333,0.0,0.0,0.0,0.166667,0.0,0.0
34,Kalai-Smorodinsky,0.5973011445396385,0.2343501788764468,3,5,False,,0.75,0.0,0.083333,0.0,0.0,0.0,0.166667,0.0,0.0
34,Nash Social Welfare,0.4469611262070147,0.19733666673027456,3,6,False,,0.75,0.0,0.083333,0.0,0.0,0.0,0.166667,0.0,0.0
34,Proportional Fairness,0.4469611262070147,0.19733666673027456,3,7,False,,0.75,0.0,0.083333,0.0,0.0,0.0,0.166667,0.0,0.0
34,Maximin,0.3225194013374288,0.09386089123042494,3,8,False,,0.75,0.0,0.083333,0.0,0.0,0.0,0.166667,0.0,0.0
34,Healthcare_Provider,0.2964550264550267,0.19464868516175637,3,9,False,,0.75,0.0,0.083333,0.0,0.0,0.0,0.166667,0.0,0.0
35,Policy_Maker,0.9003811442444638,0.046858868577445874,3,1,True,0.3333333333333333,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0
35,Nash Bargaining,0.8121932951082185,0.16595540408933063,3,2,False,,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0
35,Parent,0.7891014884180855,0.13481067001553954,3,3,False,,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0
35,Kalai-Smorodinsky,0.6232152634802568,0.2347580909645083,3,4,False,,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0
35,Compromise Programming,0.6070754835329452,0.16560707640258843,3,5,False,,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0
35,Nash Social Welfare,0.45958048305328664,0.21326381961598612,3,6,False,,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0
35,Proportional Fairness,0.45958048305328664,0.21326381961598612,3,7,False,,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0
35,Maximin,0.3345203781187045,0.10575589516841016,3,8,False,,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0
35,Healthcare_Provider,0.32388007054673745,0.21639444998630764,3,9,False,,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0
36,Policy_Maker,0.8290220995638146,0.09812070881381858,3,1,True,0.3333333333333333,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0
36,Compromise Programming,0.6478523727900615,0.057791883096427986,3,2,False,,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0
36,Parent,0.5355782925711058,0.04471238698440331,3,3,False,,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0
36,Nash Bargaining,0.5355629639094629,0.05062559739309553,3,4,False,,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0
36,Nash Social Welfare,0.38382600090928815,0.09088723778636498,3,5,False,,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0
36,Proportional Fairness,0.38382600090928815,0.09088723778636498,3,6,False,,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0
36,Kalai-Smorodinsky,0.3794444444444445,0.30694482151811936,3,7,False,,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0
36,Maximin,0.2639484381642418,0.015373139602457944,3,8,False,,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0
36,Healthcare_Provider,0.07444444444444444,0.002003084041924436,3,9,False,,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0
37,Policy_Maker,0.8378108449009235,0.09189420635249611,3,1,True,0.6666666666666666,0.083333,0.0,0.666667,0.0,0.0,0.0,0.25,0.0,0.0
37,Compromise Programming,0.6470207686111268,0.05221946197149951,3,2,False,,0.083333,0.0,0.666667,0.0,0.0,0.0,0.25,0.0,0.0
37,Nash Bargaining,0.567151840640221,0.03221961869480937,3,3,False,,0.083333,0.0,0.666667,0.0,0.0,0.0,0.25,0.0,0.0
37,Parent,0.5649550508803224,0.03209993804889849,3,4,False,,0.083333,0.0,0.666667,0.0,0.0,0.0,0.25,0.0,0.0
37,Kalai-Smorodinsky,0.4053585633850627,0.29218142232329536,3,5,False,,0.083333,0.0,0.666667,0.0,0.0,0.0,0.25,0.0,0.0
37,Nash Social Welfare,0.39644535775556,0.09395774502015619,3,6,False,,0.083333,0.0,0.666667,0.0,0.0,0.0,0.25,0.0,0.0
37,Proportional Fairness,0.39644535775556,0.09395774502015619,3,7,False,,0.083333,0.0,0.666667,0.0,0.0,0.0,0.25,0.0,0.0
37,Maximin,0.27594941494551745,0.0035786445592585737,3,8,False,,0.083333,0.0,0.666667,0.0,0.0,0.0,0.25,0.0,0.0
37,Healthcare_Provider,0.10186948853615523,0.02018244202822825,3,9,False,,0.083333,0.0,0.666667,0.0,0.0,0.0,0.25,0.0,0.0
38,Policy_Maker,0.8465995902380324,0.08567405991871693,3,1,True,0.6666666666666666,0.166667,0.0,0.583333,0.0,0.0,0.0,0.25,0.0,0.0
38,Compromise Programming,0.6461891644321924,0.05278191009301105,3,2,False,,0.166667,0.0,0.583333,0.0,0.0,0.0,0.25,0.0,0.0
38,Nash Bargaining,0.5987407173709792,0.021200103829911384,3,3,False,,0.166667,0.0,0.583333,0.0,0.0,0.0,0.25,0.0,0.0
38,Parent,0.5943318091895389,0.025738244939105204,3,4,False,,0.166667,0.0,0.583333,0.0,0.0,0.0,0.25,0.0,0.0
38,Kalai-Smorodinsky,0.43127268232568094,0.2784924682936023,3,5,False,,0.166667,0.0,0.583333,0.0,0.0,0.0,0.25,0.0,0.0
38,Nash Social Welfare,0.4090647146018321,0.10026919164394495,3,6,False,,0.166667,0.0,0.583333,0.0,0.0,0.0,0.25,0.0,0.0
38,Proportional Fairness,0.4090647146018321,0.10026919164394495,3,7,False,,0.166667,0.0,0.583333,0.0,0.0,0.0,0.25,0.0,0.0
38,Maximin,0.28795039172679315,0.008505871428554667,3,8,False,,0.166667,0.0,0.583333,0.0,0.0,0.0,0.25,0.0,0.0
38,Healthcare_Provider,0.12929453262786597,0.041909672758107835,3,9,False,,0.166667,0.0,0.583333,0.0,0.0,0.0,0.25,0.0,0.0
39,Policy_Maker,0.8553883355751414,0.07946176214713878,3,1,True,0.6666666666666666,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0
39,Compromise Programming,0.6453575602532577,0.059304934240353414,3,2,False,,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0
39,Nash Bargaining,0.6303295941017372,0.028230707254480097,3,3,False,,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0
39,Parent,0.6237085674987554,0.02992242034411318,3,4,False,,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0
39,Kalai-Smorodinsky,0.45718680126629935,0.26604386385141043,3,5,False,,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0
39,Nash Social Welfare,0.421684071448104,0.10926137846195999,3,6,False,,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0
39,Proportional Fairness,0.421684071448104,0.10926137846195999,3,7,False,,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0
39,Maximin,0.2999513685080688,0.020370637615681957,3,8,False,,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0
39,Healthcare_Provider,0.1567195767195768,0.06364967760394148,3,9,False,,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0
40,Policy_Maker,0.8641770809122504,0.0732593097351648,3,1,True,0.6666666666666666,0.333333,0.0,0.416667,0.0,0.0,0.0,0.25,0.0,0.0
40,Nash Bargaining,0.6619184708324951,0.04561457133314201,3,2,False,,0.333333,0.0,0.416667,0.0,0.0,0.0,0.25,0.0,0.0
40,Parent,0.653085325807972,0.04158230372233349,3,3,False,,0.333333,0.0,0.416667,0.0,0.0,0.0,0.25,0.0,0.0
40,Compromise Programming,0.6445259560743234,0.0701449056250752,3,4,False,,0.333333,0.0,0.416667,0.0,0.0,0.0,0.25,0.0,0.0
40,Kalai-Smorodinsky,0.4831009202069175,0.25501731576706316,3,5,False,,0.333333,0.0,0.416667,0.0,0.0,0.0,0.25,0.0,0.0
40,Nash Social Welfare,0.434303428294376,0.12033483261593539,3,6,False,,0.333333,0.0,0.416667,0.0,0.0,0.0,0.25,0.0,0.0
